,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
10000,4.966955184936523,8.788949966430664,9.818540573120117,3.3694891929626465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,-1.9719841480255127,-1.9731465578079224,10.0,-1.9650049209594727,-1.946816325187683,-2.0,2.9949710369110107,6.815803408622742,7.8535356521606445,1.4226728677749634,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
10001,2.9949710369110107,6.815803408622742,7.8535356521606445,1.4226728677749634,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,-1.6991488933563232,-1.9811115264892578,10.0,-1.962385654449463,-1.8398512601852417,-3.0,1.2958221435546875,4.834691882133484,5.891149997711182,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0
10002,1.2958221435546875,4.834691882133484,5.891149997711182,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,-0.5260806083679199,0.14335373044013977,10.0,-1.0698176622390747,-1.8328505754470825,-4.0,0.7697415351867676,4.978045612573624,4.821332335472107,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0
10003,0.7697415351867676,4.978045612573624,4.821332335472107,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,-0.317659854888916,0.2128768265247345,10.0,-0.7968374490737915,-1.7404446601867676,-5.0,0.45208168029785156,5.190922439098358,4.024494886398315,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0
10004,0.45208168029785156,5.190922439098358,4.024494886398315,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,0.407096266746521,-0.7093396782875061,10.0,-1.2750217914581299,-1.8473092317581177,-6.0,0.8591779470443726,4.481582760810852,2.7494730949401855,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0
10005,0.8591779470443726,4.481582760810852,2.7494730949401855,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10.0,-1.4644520282745361,-1.2415608167648315,9.0,1.3029565811157227,-0.7664806842803955,-9.86001465223269,0.0,3.2400219440460205,4.052429676055908,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,0.0
10006,0.0,3.2400219440460205,4.052429676055908,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,10.0,1.3646045923233032,-1.3931739330291748,10.0,1.7546155452728271,0.15132740139961243,-7.4,1.3646045923233032,1.8468480110168457,5.807045221328735,0.15132740139961243,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,0.0
10007,1.3646045923233032,1.8468480110168457,5.807045221328735,0.15132740139961243,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,10.0,-0.6253005862236023,-0.3762894868850708,7.0,-1.2262202501296997,-0.9894716143608093,-15.456852210978884,0.7393040060997009,1.470558524131775,4.580824971199036,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,9.0,3.0,0.0
10008,0.7393040060997009,1.470558524131775,4.580824971199036,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,9.0,3.0,10.0,-1.208315134048462,0.763702392578125,6.0,1.6520018577575684,-0.45133188366889954,-10.327063432284472,0.0,2.2342609167099,6.232826828956604,0.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,10.0,4.0,0.0
10009,0.0,2.2342609167099,6.232826828956604,0.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,10.0,4.0,10.0,0.059360321611166,-1.635655164718628,10.0,-0.7168387174606323,-1.152740478515625,-8.7,0.059360321611166,0.598605751991272,5.515988111495972,0.0,11.0,11.0,11.0,11.0,11.0,11.0,2.0,3.0,11.0,5.0,0.0
10010,0.059360321611166,0.598605751991272,5.515988111495972,0.0,11.0,11.0,11.0,11.0,11.0,11.0,2.0,3.0,11.0,5.0,10.0,-0.04776046425104141,0.2839497923851013,10.0,0.7589457631111145,-1.346376657485962,-9.7,0.011599857360124588,0.8825555443763733,6.274933874607086,0.0,12.0,12.0,12.0,12.0,12.0,12.0,3.0,4.0,12.0,6.0,0.0
10011,0.011599857360124588,0.8825555443763733,6.274933874607086,0.0,12.0,12.0,12.0,12.0,12.0,12.0,3.0,4.0,12.0,6.0,10.0,-1.331373691558838,-1.7566055059432983,10.0,-0.8038126826286316,0.3837910294532776,-10.7,0.0,0.0,5.471121191978455,0.3837910294532776,13.0,13.0,13.0,13.0,13.0,13.0,4.0,5.0,13.0,7.0,0.0
10012,0.0,0.0,5.471121191978455,0.3837910294532776,13.0,13.0,13.0,13.0,13.0,13.0,4.0,5.0,13.0,7.0,10.0,-1.0784356594085693,-0.016229989007115364,6.0,1.9103158712387085,-1.8413598537445068,-15.356615399078155,0.0,0.0,7.381437063217163,0.0,14.0,14.0,14.0,14.0,14.0,14.0,1.0,6.0,14.0,8.0,0.0
10013,0.0,0.0,7.381437063217163,0.0,14.0,14.0,14.0,14.0,14.0,14.0,1.0,6.0,14.0,8.0,10.0,1.8511384725570679,-1.8165512084960938,10.0,1.541487455368042,-0.3225259780883789,-12.3,1.8511384725570679,0.0,8.922924518585205,0.0,15.0,15.0,15.0,15.0,15.0,15.0,2.0,7.0,15.0,9.0,0.0
10014,1.8511384725570679,0.0,8.922924518585205,0.0,15.0,15.0,15.0,15.0,15.0,15.0,2.0,7.0,15.0,9.0,10.0,-1.3329333066940308,-1.7207863330841064,10.0,1.7258774042129517,-0.46306881308555603,-13.3,0.5182051658630371,0.0,10.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,3.0,8.0,16.0,10.0,0.0
10015,0.5182051658630371,0.0,10.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,3.0,8.0,16.0,10.0,10.0,1.2117280960083008,-1.3966838121414185,10.0,-1.1657655239105225,-0.9871039986610413,-14.3,1.729933261871338,0.0,8.834234476089478,0.0,17.0,17.0,17.0,17.0,17.0,17.0,4.0,9.0,17.0,11.0,0.0
10016,1.729933261871338,0.0,8.834234476089478,0.0,17.0,17.0,17.0,17.0,17.0,17.0,4.0,9.0,17.0,11.0,10.0,-0.9064407348632812,-1.7727923393249512,10.0,1.1778959035873413,-1.9402519464492798,-15.3,0.8234925270080566,0.0,10.0,0.0,18.0,18.0,18.0,18.0,18.0,18.0,5.0,10.0,18.0,12.0,0.0
10017,0.8234925270080566,0.0,10.0,0.0,18.0,18.0,18.0,18.0,18.0,18.0,5.0,10.0,18.0,12.0,10.0,0.7016370296478271,-0.4742336869239807,7.0,-0.7350497245788574,-1.779844045639038,-18.909173136665515,1.5251295566558838,0.0,9.264950275421143,0.0,19.0,19.0,19.0,19.0,19.0,19.0,6.0,1.0,19.0,13.0,0.0
10018,1.5251295566558838,0.0,9.264950275421143,0.0,19.0,19.0,19.0,19.0,19.0,19.0,6.0,1.0,19.0,13.0,10.0,0.15798386931419373,-1.4287562370300293,10.0,-0.35422059893608093,-1.8056559562683105,-16.3,1.6831134259700775,0.0,8.910729676485062,0.0,20.0,20.0,20.0,20.0,20.0,20.0,7.0,2.0,20.0,14.0,0.0
