,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10566,7.0,0.0,0.0,2.0,4.0,3.0,5.0,6.0,7.0,4.0,3.0,1.0,2.0,5.0,20.0,46.0,-13.100000000000001,7.0,0.0,2.0,2.0,5.0,4.0,6.0,7.0,1.0,5.0,4.0,2.0,3.0,1.0,0.0
10567,7.0,0.0,2.0,2.0,5.0,4.0,6.0,7.0,1.0,5.0,4.0,2.0,3.0,1.0,12.0,12.0,-39.695,5.0,0.0,0.0,2.0,6.0,5.0,1.0,8.0,2.0,6.0,5.0,3.0,4.0,2.0,0.0
10568,5.0,0.0,0.0,2.0,6.0,5.0,1.0,8.0,2.0,6.0,5.0,3.0,4.0,2.0,35.0,0.0,-20.42,5.0,0.0,0.0,2.0,1.0,6.0,2.0,9.0,3.0,7.0,6.0,1.0,5.0,3.0,0.0
10569,5.0,0.0,0.0,2.0,1.0,6.0,2.0,9.0,3.0,7.0,6.0,1.0,5.0,3.0,34.0,34.0,-7.955,5.0,0.0,0.0,0.0,2.0,7.0,3.0,10.0,4.0,8.0,1.0,2.0,6.0,4.0,0.0
10570,5.0,0.0,0.0,0.0,2.0,7.0,3.0,10.0,4.0,8.0,1.0,2.0,6.0,4.0,5.0,5.0,-23.134999999999998,5.0,0.0,0.0,0.0,3.0,1.0,4.0,11.0,5.0,9.0,2.0,3.0,7.0,5.0,0.0
10571,5.0,0.0,0.0,0.0,3.0,1.0,4.0,11.0,5.0,9.0,2.0,3.0,7.0,5.0,26.0,26.0,-17.034999999999997,7.0,0.0,2.0,0.0,4.0,2.0,5.0,12.0,6.0,1.0,3.0,4.0,8.0,6.0,0.0
10572,7.0,0.0,2.0,0.0,4.0,2.0,5.0,12.0,6.0,1.0,3.0,4.0,8.0,6.0,12.0,17.0,-20.364999999999995,5.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,7.0,2.0,4.0,5.0,9.0,7.0,0.0
10573,5.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,7.0,2.0,4.0,5.0,9.0,7.0,47.0,0.0,-11.02,3.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,8.0,3.0,5.0,6.0,10.0,1.0,0.0
10574,3.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,8.0,3.0,5.0,6.0,10.0,1.0,44.0,5.0,-31.855,3.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,9.0,4.0,6.0,7.0,1.0,2.0,0.0
10575,3.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,9.0,4.0,6.0,7.0,1.0,2.0,20.0,38.0,-20.250000000000004,3.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,1.0,5.0,7.0,1.0,2.0,3.0,0.0
10576,3.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,1.0,5.0,7.0,1.0,2.0,3.0,32.0,34.0,-7.995,1.0,0.0,0.0,0.0,4.0,3.0,5.0,5.0,2.0,6.0,1.0,2.0,3.0,4.0,0.0
10577,1.0,0.0,0.0,0.0,4.0,3.0,5.0,5.0,2.0,6.0,1.0,2.0,3.0,4.0,12.0,26.0,-32.695,0.0,0.0,2.0,0.0,5.0,4.0,1.0,6.0,3.0,1.0,2.0,3.0,4.0,5.0,0.0
10578,0.0,0.0,2.0,0.0,5.0,4.0,1.0,6.0,3.0,1.0,2.0,3.0,4.0,5.0,5.0,45.0,-20.86,0.0,0.0,2.0,0.0,6.0,1.0,2.0,7.0,4.0,2.0,3.0,4.0,5.0,1.0,0.0
10579,0.0,0.0,2.0,0.0,6.0,1.0,2.0,7.0,4.0,2.0,3.0,4.0,5.0,1.0,44.0,0.0,-25.564999999999998,0.0,0.0,2.0,0.0,1.0,2.0,3.0,8.0,5.0,3.0,4.0,5.0,1.0,2.0,0.0
10580,0.0,0.0,2.0,0.0,1.0,2.0,3.0,8.0,5.0,3.0,4.0,5.0,1.0,2.0,35.0,38.0,-35.83,0.0,0.0,2.0,2.0,2.0,3.0,4.0,9.0,6.0,4.0,5.0,1.0,2.0,3.0,0.0
10581,0.0,0.0,2.0,2.0,2.0,3.0,4.0,9.0,6.0,4.0,5.0,1.0,2.0,3.0,24.0,34.0,-5.04,0.0,0.0,2.0,0.0,3.0,4.0,5.0,10.0,1.0,5.0,1.0,2.0,3.0,4.0,0.0
10582,0.0,0.0,2.0,0.0,3.0,4.0,5.0,10.0,1.0,5.0,1.0,2.0,3.0,4.0,5.0,17.0,-18.279999999999998,0.0,0.0,0.0,0.0,4.0,1.0,6.0,1.0,2.0,6.0,2.0,3.0,4.0,5.0,0.0
10583,0.0,0.0,0.0,0.0,4.0,1.0,6.0,1.0,2.0,6.0,2.0,3.0,4.0,5.0,12.0,38.0,-44.11000000000001,0.0,0.0,0.0,2.0,5.0,2.0,1.0,2.0,3.0,7.0,3.0,1.0,5.0,6.0,0.0
10584,0.0,0.0,0.0,2.0,5.0,2.0,1.0,2.0,3.0,7.0,3.0,1.0,5.0,6.0,24.0,26.0,-5.36,0.0,0.0,2.0,2.0,6.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,6.0,7.0,0.0
10585,0.0,0.0,2.0,2.0,6.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,6.0,7.0,44.0,45.0,-24.589999999999996,0.0,0.0,2.0,2.0,7.0,4.0,3.0,4.0,2.0,2.0,5.0,3.0,1.0,1.0,0.0
10586,0.0,0.0,2.0,2.0,7.0,4.0,3.0,4.0,2.0,2.0,5.0,3.0,1.0,1.0,2.0,0.0,-8.459999999999999,0.0,0.0,2.0,2.0,1.0,5.0,4.0,5.0,3.0,3.0,6.0,4.0,2.0,2.0,0.0
10587,0.0,0.0,2.0,2.0,1.0,5.0,4.0,5.0,3.0,3.0,6.0,4.0,2.0,2.0,24.0,9.0,-13.155000000000001,0.0,0.0,2.0,0.0,2.0,1.0,5.0,6.0,1.0,4.0,7.0,5.0,3.0,3.0,0.0
10588,0.0,0.0,2.0,0.0,2.0,1.0,5.0,6.0,1.0,4.0,7.0,5.0,3.0,3.0,32.0,38.0,-17.915,0.0,0.0,2.0,2.0,3.0,2.0,6.0,7.0,2.0,5.0,1.0,1.0,4.0,4.0,0.0
10589,0.0,0.0,2.0,2.0,3.0,2.0,6.0,7.0,2.0,5.0,1.0,1.0,4.0,4.0,12.0,12.0,-49.470000000000006,0.0,0.0,0.0,2.0,4.0,3.0,1.0,8.0,3.0,6.0,2.0,2.0,5.0,5.0,0.0
10590,0.0,0.0,0.0,2.0,4.0,3.0,1.0,8.0,3.0,6.0,2.0,2.0,5.0,5.0,5.0,26.0,-19.655,0.0,0.0,2.0,2.0,5.0,1.0,2.0,9.0,4.0,1.0,3.0,3.0,6.0,6.0,0.0
10591,0.0,0.0,2.0,2.0,5.0,1.0,2.0,9.0,4.0,1.0,3.0,3.0,6.0,6.0,44.0,17.0,-23.65,0.0,0.0,0.0,2.0,6.0,2.0,3.0,1.0,5.0,2.0,4.0,4.0,1.0,7.0,0.0
10592,0.0,0.0,0.0,2.0,6.0,2.0,3.0,1.0,5.0,2.0,4.0,4.0,1.0,7.0,24.0,47.0,-6.864999999999999,0.0,0.0,0.0,2.0,7.0,3.0,4.0,2.0,1.0,3.0,5.0,5.0,2.0,1.0,0.0
10593,0.0,0.0,0.0,2.0,7.0,3.0,4.0,2.0,1.0,3.0,5.0,5.0,2.0,1.0,44.0,0.0,-26.184999999999995,0.0,0.0,0.0,2.0,1.0,4.0,5.0,3.0,2.0,4.0,6.0,6.0,1.0,2.0,0.0
10594,0.0,0.0,0.0,2.0,1.0,4.0,5.0,3.0,2.0,4.0,6.0,6.0,1.0,2.0,32.0,12.0,-26.395,0.0,0.0,0.0,2.0,2.0,5.0,1.0,4.0,3.0,5.0,1.0,7.0,2.0,3.0,0.0
10595,0.0,0.0,0.0,2.0,2.0,5.0,1.0,4.0,3.0,5.0,1.0,7.0,2.0,3.0,5.0,47.0,-20.86,0.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,4.0,6.0,2.0,8.0,3.0,1.0,0.0
10596,0.0,0.0,0.0,2.0,3.0,1.0,2.0,5.0,4.0,6.0,2.0,8.0,3.0,1.0,20.0,36.0,-15.235,0.0,0.0,2.0,2.0,4.0,2.0,3.0,6.0,1.0,7.0,3.0,1.0,4.0,2.0,0.0
10597,0.0,0.0,2.0,2.0,4.0,2.0,3.0,6.0,1.0,7.0,3.0,1.0,4.0,2.0,2.0,26.0,-9.399999999999999,0.0,0.0,4.0,2.0,1.0,3.0,4.0,7.0,2.0,1.0,4.0,2.0,5.0,3.0,0.0
10598,0.0,0.0,4.0,2.0,1.0,3.0,4.0,7.0,2.0,1.0,4.0,2.0,5.0,3.0,54.0,12.0,-19.145000000000003,0.0,0.0,2.0,2.0,2.0,4.0,1.0,8.0,3.0,2.0,5.0,3.0,6.0,4.0,0.0
10599,0.0,0.0,2.0,2.0,2.0,4.0,1.0,8.0,3.0,2.0,5.0,3.0,6.0,4.0,44.0,2.0,-26.784999999999997,0.0,0.0,0.0,2.0,1.0,5.0,2.0,9.0,4.0,3.0,6.0,4.0,1.0,5.0,1.0
10600,0.0,3.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,40.0,-4.745,0.0,3.0,7.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0
10601,0.0,3.0,7.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,29.0,2.0,-13.194999999999997,0.0,1.0,5.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,0.0
10602,0.0,1.0,5.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,35.0,2.0,-18.599999999999998,0.0,1.0,3.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,4.0,0.0
10603,0.0,1.0,3.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,4.0,9.0,12.0,-13.375,0.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,5.0,3.0,5.0,2.0,4.0,5.0,0.0
10604,0.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,5.0,3.0,5.0,2.0,4.0,5.0,24.0,22.0,-11.86,0.0,0.0,0.0,0.0,3.0,2.0,2.0,6.0,1.0,4.0,6.0,3.0,5.0,6.0,0.0
10605,0.0,0.0,0.0,0.0,3.0,2.0,2.0,6.0,1.0,4.0,6.0,3.0,5.0,6.0,9.0,48.0,-15.779999999999998,0.0,0.0,0.0,2.0,4.0,1.0,3.0,7.0,2.0,5.0,7.0,4.0,6.0,1.0,0.0
10606,0.0,0.0,0.0,2.0,4.0,1.0,3.0,7.0,2.0,5.0,7.0,4.0,6.0,1.0,44.0,12.0,-9.68,0.0,0.0,0.0,2.0,5.0,2.0,1.0,8.0,3.0,6.0,8.0,5.0,1.0,2.0,0.0
10607,0.0,0.0,0.0,2.0,5.0,2.0,1.0,8.0,3.0,6.0,8.0,5.0,1.0,2.0,25.0,0.0,-9.425,0.0,0.0,0.0,2.0,1.0,3.0,2.0,9.0,4.0,1.0,9.0,6.0,2.0,3.0,0.0
10608,0.0,0.0,0.0,2.0,1.0,3.0,2.0,9.0,4.0,1.0,9.0,6.0,2.0,3.0,35.0,48.0,-25.335,0.0,0.0,0.0,4.0,2.0,4.0,3.0,10.0,5.0,2.0,10.0,1.0,3.0,1.0,0.0
10609,0.0,0.0,0.0,4.0,2.0,4.0,3.0,10.0,5.0,2.0,10.0,1.0,3.0,1.0,9.0,34.0,-16.099999999999998,0.0,0.0,0.0,2.0,3.0,1.0,4.0,11.0,6.0,3.0,1.0,2.0,4.0,2.0,0.0
10610,0.0,0.0,0.0,2.0,3.0,1.0,4.0,11.0,6.0,3.0,1.0,2.0,4.0,2.0,19.0,4.0,-8.879999999999999,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,7.0,4.0,2.0,3.0,5.0,3.0,0.0
10611,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,7.0,4.0,2.0,3.0,5.0,3.0,21.0,12.0,-13.02,2.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,5.0,3.0,4.0,6.0,4.0,0.0
10612,2.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,5.0,3.0,4.0,6.0,4.0,45.0,5.0,-15.799999999999999,2.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,6.0,4.0,5.0,7.0,1.0,0.0
10613,2.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,6.0,4.0,5.0,7.0,1.0,27.0,12.0,-15.999999999999998,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,3.0,1.0,5.0,6.0,8.0,2.0,0.0
10614,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,3.0,1.0,5.0,6.0,8.0,2.0,9.0,54.0,-6.57,0.0,0.0,0.0,0.0,5.0,1.0,2.0,5.0,4.0,2.0,6.0,7.0,9.0,3.0,0.0
10615,0.0,0.0,0.0,0.0,5.0,1.0,2.0,5.0,4.0,2.0,6.0,7.0,9.0,3.0,44.0,54.0,-6.05,0.0,0.0,0.0,0.0,6.0,2.0,3.0,6.0,5.0,3.0,7.0,8.0,1.0,4.0,0.0
10616,0.0,0.0,0.0,0.0,6.0,2.0,3.0,6.0,5.0,3.0,7.0,8.0,1.0,4.0,35.0,2.0,-20.839999999999996,0.0,0.0,0.0,0.0,1.0,3.0,4.0,7.0,6.0,4.0,8.0,1.0,2.0,5.0,0.0
10617,0.0,0.0,0.0,0.0,1.0,3.0,4.0,7.0,6.0,4.0,8.0,1.0,2.0,5.0,9.0,34.0,-19.5,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,7.0,5.0,1.0,2.0,3.0,6.0,0.0
10618,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0,7.0,5.0,1.0,2.0,3.0,6.0,21.0,47.0,-19.2,2.0,0.0,0.0,0.0,3.0,2.0,6.0,9.0,1.0,6.0,2.0,3.0,4.0,1.0,0.0
10619,2.0,0.0,0.0,0.0,3.0,2.0,6.0,9.0,1.0,6.0,2.0,3.0,4.0,1.0,19.0,12.0,-12.655000000000001,2.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,7.0,3.0,4.0,5.0,2.0,0.0
10620,2.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,7.0,3.0,4.0,5.0,2.0,29.0,0.0,-7.904999999999999,2.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,1.0,4.0,5.0,6.0,3.0,0.0
10621,2.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,1.0,4.0,5.0,6.0,3.0,9.0,47.0,-17.66,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,2.0,5.0,6.0,7.0,1.0,0.0
10622,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,2.0,5.0,6.0,7.0,1.0,19.0,12.0,-13.254999999999999,2.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,5.0,3.0,6.0,7.0,8.0,2.0,0.0
10623,2.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,5.0,3.0,6.0,7.0,8.0,2.0,9.0,47.0,-18.66,2.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,6.0,4.0,7.0,8.0,9.0,1.0,0.0
10624,2.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,6.0,4.0,7.0,8.0,9.0,1.0,16.0,33.0,-16.435,4.0,0.0,0.0,2.0,5.0,2.0,3.0,1.0,7.0,5.0,1.0,9.0,10.0,2.0,0.0
10625,4.0,0.0,0.0,2.0,5.0,2.0,3.0,1.0,7.0,5.0,1.0,9.0,10.0,2.0,21.0,14.0,-14.42,6.0,0.0,0.0,0.0,6.0,3.0,1.0,2.0,1.0,6.0,2.0,10.0,11.0,3.0,0.0
10626,6.0,0.0,0.0,0.0,6.0,3.0,1.0,2.0,1.0,6.0,2.0,10.0,11.0,3.0,44.0,2.0,-7.984999999999999,6.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,2.0,7.0,3.0,11.0,1.0,4.0,0.0
10627,6.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,2.0,7.0,3.0,11.0,1.0,4.0,38.0,47.0,-25.775000000000002,6.0,2.0,0.0,0.0,2.0,5.0,3.0,4.0,3.0,8.0,4.0,1.0,2.0,1.0,0.0
10628,6.0,2.0,0.0,0.0,2.0,5.0,3.0,4.0,3.0,8.0,4.0,1.0,2.0,1.0,34.0,34.0,-23.119999999999997,6.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,4.0,9.0,1.0,2.0,3.0,2.0,0.0
10629,6.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,4.0,9.0,1.0,2.0,3.0,2.0,27.0,26.0,-7.1,4.0,0.0,2.0,0.0,4.0,7.0,5.0,6.0,5.0,1.0,2.0,3.0,4.0,3.0,0.0
10630,4.0,0.0,2.0,0.0,4.0,7.0,5.0,6.0,5.0,1.0,2.0,3.0,4.0,3.0,19.0,2.0,-8.34,4.0,0.0,0.0,0.0,1.0,8.0,6.0,1.0,6.0,2.0,3.0,4.0,5.0,4.0,0.0
10631,4.0,0.0,0.0,0.0,1.0,8.0,6.0,1.0,6.0,2.0,3.0,4.0,5.0,4.0,22.0,5.0,-7.9399999999999995,2.0,0.0,0.0,0.0,2.0,1.0,7.0,2.0,1.0,3.0,4.0,5.0,6.0,5.0,0.0
10632,2.0,0.0,0.0,0.0,2.0,1.0,7.0,2.0,1.0,3.0,4.0,5.0,6.0,5.0,12.0,12.0,-19.4,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,4.0,5.0,6.0,7.0,6.0,0.0
10633,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,4.0,5.0,6.0,7.0,6.0,18.0,47.0,-19.035,0.0,2.0,0.0,0.0,4.0,3.0,2.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,0.0
10634,0.0,2.0,0.0,0.0,4.0,3.0,2.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,44.0,33.0,-15.379999999999999,0.0,0.0,0.0,2.0,5.0,4.0,3.0,2.0,4.0,6.0,1.0,8.0,1.0,2.0,0.0
10635,0.0,0.0,0.0,2.0,5.0,4.0,3.0,2.0,4.0,6.0,1.0,8.0,1.0,2.0,25.0,14.0,-16.099999999999998,0.0,0.0,0.0,0.0,6.0,5.0,1.0,3.0,5.0,1.0,2.0,9.0,2.0,3.0,0.0
10636,0.0,0.0,0.0,0.0,6.0,5.0,1.0,3.0,5.0,1.0,2.0,9.0,2.0,3.0,36.0,36.0,-29.530000000000005,2.0,0.0,2.0,0.0,7.0,6.0,2.0,4.0,6.0,2.0,3.0,1.0,3.0,4.0,0.0
10637,2.0,0.0,2.0,0.0,7.0,6.0,2.0,4.0,6.0,2.0,3.0,1.0,3.0,4.0,21.0,2.0,-7.685,4.0,0.0,0.0,0.0,1.0,7.0,3.0,5.0,1.0,3.0,4.0,2.0,4.0,5.0,0.0
10638,4.0,0.0,0.0,0.0,1.0,7.0,3.0,5.0,1.0,3.0,4.0,2.0,4.0,5.0,9.0,6.0,-5.66,4.0,0.0,2.0,0.0,2.0,1.0,4.0,6.0,2.0,4.0,5.0,3.0,5.0,6.0,0.0
10639,4.0,0.0,2.0,0.0,2.0,1.0,4.0,6.0,2.0,4.0,5.0,3.0,5.0,6.0,12.0,52.0,-12.77,2.0,0.0,0.0,0.0,3.0,2.0,1.0,7.0,3.0,5.0,6.0,4.0,6.0,7.0,0.0
10640,2.0,0.0,0.0,0.0,3.0,2.0,1.0,7.0,3.0,5.0,6.0,4.0,6.0,7.0,18.0,52.0,-5.165,2.0,2.0,0.0,0.0,4.0,3.0,2.0,1.0,4.0,6.0,7.0,5.0,7.0,8.0,0.0
10641,2.0,2.0,0.0,0.0,4.0,3.0,2.0,1.0,4.0,6.0,7.0,5.0,7.0,8.0,29.0,47.0,-19.8,2.0,0.0,0.0,0.0,5.0,4.0,3.0,2.0,5.0,1.0,8.0,6.0,8.0,1.0,0.0
10642,2.0,0.0,0.0,0.0,5.0,4.0,3.0,2.0,5.0,1.0,8.0,6.0,8.0,1.0,34.0,33.0,-24.339999999999996,2.0,0.0,0.0,2.0,6.0,5.0,4.0,3.0,6.0,2.0,1.0,7.0,9.0,2.0,0.0
10643,2.0,0.0,0.0,2.0,6.0,5.0,4.0,3.0,6.0,2.0,1.0,7.0,9.0,2.0,42.0,14.0,-13.5,0.0,0.0,0.0,0.0,7.0,6.0,1.0,4.0,7.0,3.0,2.0,8.0,1.0,3.0,0.0
10644,0.0,0.0,0.0,0.0,7.0,6.0,1.0,4.0,7.0,3.0,2.0,8.0,1.0,3.0,36.0,2.0,-19.200000000000003,2.0,0.0,0.0,0.0,1.0,7.0,2.0,5.0,8.0,4.0,3.0,1.0,2.0,4.0,0.0
10645,2.0,0.0,0.0,0.0,1.0,7.0,2.0,5.0,8.0,4.0,3.0,1.0,2.0,4.0,22.0,6.0,-8.16,0.0,0.0,2.0,0.0,2.0,1.0,3.0,6.0,1.0,5.0,4.0,2.0,3.0,5.0,0.0
10646,0.0,0.0,2.0,0.0,2.0,1.0,3.0,6.0,1.0,5.0,4.0,2.0,3.0,5.0,16.0,52.0,-5.305,2.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,2.0,6.0,5.0,3.0,4.0,6.0,0.0
10647,2.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,2.0,6.0,5.0,3.0,4.0,6.0,29.0,47.0,-18.9,2.0,0.0,0.0,0.0,4.0,3.0,5.0,2.0,3.0,1.0,6.0,4.0,5.0,1.0,0.0
10648,2.0,0.0,0.0,0.0,4.0,3.0,5.0,2.0,3.0,1.0,6.0,4.0,5.0,1.0,34.0,33.0,-23.639999999999997,2.0,0.0,0.0,2.0,5.0,4.0,6.0,3.0,4.0,2.0,1.0,5.0,6.0,2.0,0.0
10649,2.0,0.0,0.0,2.0,5.0,4.0,6.0,3.0,4.0,2.0,1.0,5.0,6.0,2.0,22.0,14.0,-15.579999999999998,0.0,0.0,0.0,0.0,6.0,5.0,1.0,4.0,1.0,3.0,2.0,6.0,7.0,3.0,0.0
10650,0.0,0.0,0.0,0.0,6.0,5.0,1.0,4.0,1.0,3.0,2.0,6.0,7.0,3.0,44.0,52.0,-5.6499999999999995,0.0,0.0,0.0,0.0,7.0,6.0,2.0,5.0,2.0,4.0,3.0,7.0,1.0,4.0,0.0
10651,0.0,0.0,0.0,0.0,7.0,6.0,2.0,5.0,2.0,4.0,3.0,7.0,1.0,4.0,25.0,52.0,-9.35,0.0,0.0,0.0,0.0,8.0,7.0,3.0,6.0,3.0,1.0,4.0,8.0,2.0,5.0,0.0
10652,0.0,0.0,0.0,0.0,8.0,7.0,3.0,6.0,3.0,1.0,4.0,8.0,2.0,5.0,36.0,2.0,-19.6,2.0,0.0,0.0,0.0,1.0,8.0,4.0,7.0,4.0,2.0,5.0,1.0,3.0,6.0,0.0
10653,2.0,0.0,0.0,0.0,1.0,8.0,4.0,7.0,4.0,2.0,5.0,1.0,3.0,6.0,9.0,6.0,-6.16,2.0,0.0,2.0,0.0,2.0,1.0,5.0,8.0,5.0,3.0,6.0,2.0,4.0,7.0,0.0
10654,2.0,0.0,2.0,0.0,2.0,1.0,5.0,8.0,5.0,3.0,6.0,2.0,4.0,7.0,16.0,15.0,-7.91,4.0,0.0,2.0,0.0,3.0,2.0,6.0,1.0,6.0,4.0,7.0,3.0,5.0,8.0,0.0
10655,4.0,0.0,2.0,0.0,3.0,2.0,6.0,1.0,6.0,4.0,7.0,3.0,5.0,8.0,3.0,47.0,-20.985,4.0,2.0,0.0,0.0,1.0,3.0,7.0,2.0,7.0,5.0,8.0,4.0,6.0,1.0,0.0
10656,4.0,2.0,0.0,0.0,1.0,3.0,7.0,2.0,7.0,5.0,8.0,4.0,6.0,1.0,34.0,33.0,-21.96,4.0,0.0,0.0,2.0,2.0,4.0,8.0,3.0,8.0,6.0,1.0,5.0,7.0,2.0,0.0
10657,4.0,0.0,0.0,2.0,2.0,4.0,8.0,3.0,8.0,6.0,1.0,5.0,7.0,2.0,22.0,14.0,-13.92,2.0,0.0,0.0,0.0,3.0,5.0,1.0,4.0,1.0,7.0,2.0,6.0,8.0,3.0,0.0
10658,2.0,0.0,0.0,0.0,3.0,5.0,1.0,4.0,1.0,7.0,2.0,6.0,8.0,3.0,44.0,6.0,-4.94,2.0,0.0,2.0,0.0,4.0,1.0,2.0,5.0,2.0,8.0,3.0,7.0,1.0,4.0,0.0
10659,2.0,0.0,2.0,0.0,4.0,1.0,2.0,5.0,2.0,8.0,3.0,7.0,1.0,4.0,25.0,40.0,-6.279999999999999,2.0,0.0,2.0,0.0,5.0,2.0,3.0,6.0,3.0,1.0,4.0,8.0,1.0,5.0,0.0
10660,2.0,0.0,2.0,0.0,5.0,2.0,3.0,6.0,3.0,1.0,4.0,8.0,1.0,5.0,36.0,40.0,-17.075000000000003,4.0,0.0,2.0,0.0,6.0,3.0,4.0,7.0,4.0,2.0,5.0,1.0,1.0,6.0,0.0
10661,4.0,0.0,2.0,0.0,6.0,3.0,4.0,7.0,4.0,2.0,5.0,1.0,1.0,6.0,25.0,52.0,-5.63,4.0,0.0,0.0,0.0,7.0,4.0,5.0,8.0,5.0,1.0,6.0,2.0,2.0,7.0,0.0
10662,4.0,0.0,0.0,0.0,7.0,4.0,5.0,8.0,5.0,1.0,6.0,2.0,2.0,7.0,25.0,52.0,-6.529999999999999,4.0,0.0,0.0,0.0,8.0,5.0,6.0,9.0,6.0,1.0,7.0,3.0,3.0,8.0,0.0
10663,4.0,0.0,0.0,0.0,8.0,5.0,6.0,9.0,6.0,1.0,7.0,3.0,3.0,8.0,25.0,52.0,-7.43,4.0,0.0,0.0,0.0,9.0,6.0,7.0,10.0,7.0,1.0,8.0,4.0,4.0,9.0,0.0
10664,4.0,0.0,0.0,0.0,9.0,6.0,7.0,10.0,7.0,1.0,8.0,4.0,4.0,9.0,35.0,52.0,-19.965000000000003,4.0,0.0,0.0,0.0,10.0,7.0,8.0,11.0,8.0,2.0,9.0,1.0,5.0,10.0,0.0
10665,4.0,0.0,0.0,0.0,10.0,7.0,8.0,11.0,8.0,2.0,9.0,1.0,5.0,10.0,9.0,6.0,-9.26,4.0,0.0,2.0,0.0,11.0,1.0,9.0,12.0,9.0,3.0,10.0,2.0,6.0,11.0,0.0
10666,4.0,0.0,2.0,0.0,11.0,1.0,9.0,12.0,9.0,3.0,10.0,2.0,6.0,11.0,3.0,15.0,-11.059999999999999,4.0,2.0,2.0,0.0,1.0,2.0,10.0,1.0,10.0,4.0,11.0,3.0,7.0,12.0,0.0
10667,4.0,2.0,2.0,0.0,1.0,2.0,10.0,1.0,10.0,4.0,11.0,3.0,7.0,12.0,22.0,47.0,-19.16,2.0,2.0,0.0,0.0,2.0,3.0,11.0,2.0,1.0,5.0,12.0,4.0,8.0,1.0,0.0
10668,2.0,2.0,0.0,0.0,2.0,3.0,11.0,2.0,1.0,5.0,12.0,4.0,8.0,1.0,34.0,33.0,-24.539999999999996,2.0,0.0,0.0,2.0,3.0,4.0,12.0,3.0,2.0,6.0,1.0,5.0,9.0,2.0,0.0
10669,2.0,0.0,0.0,2.0,3.0,4.0,12.0,3.0,2.0,6.0,1.0,5.0,9.0,2.0,12.0,14.0,-20.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.0,3.0,7.0,2.0,6.0,10.0,3.0,0.0
