,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10051,0.0,0.0,0.0,0.0,4.0,1.0,7.0,2.0,1.0,4.0,3.0,5.0,6.0,5.0,49.0,47.0,-8.64,0.0,0.0,0.0,0.0,5.0,2.0,8.0,3.0,2.0,5.0,4.0,6.0,7.0,1.0,0.0
10052,0.0,0.0,0.0,0.0,5.0,2.0,8.0,3.0,2.0,5.0,4.0,6.0,7.0,1.0,4.0,13.0,-15.314999999999998,0.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,3.0,6.0,5.0,7.0,8.0,2.0,0.0
10053,0.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,3.0,6.0,5.0,7.0,8.0,2.0,44.0,43.0,-18.459999999999997,0.0,0.0,0.0,4.0,2.0,4.0,2.0,5.0,4.0,7.0,6.0,8.0,1.0,3.0,0.0
10054,0.0,0.0,0.0,4.0,2.0,4.0,2.0,5.0,4.0,7.0,6.0,8.0,1.0,3.0,7.0,39.0,-18.259999999999998,0.0,0.0,0.0,2.0,3.0,1.0,3.0,6.0,5.0,8.0,7.0,1.0,2.0,4.0,0.0
10055,0.0,0.0,0.0,2.0,3.0,1.0,3.0,6.0,5.0,8.0,7.0,1.0,2.0,4.0,49.0,52.0,-6.77,0.0,0.0,0.0,2.0,4.0,2.0,4.0,7.0,6.0,9.0,8.0,2.0,3.0,1.0,0.0
10056,0.0,0.0,0.0,2.0,4.0,2.0,4.0,7.0,6.0,9.0,8.0,2.0,3.0,1.0,27.0,28.0,-28.88,0.0,0.0,0.0,4.0,5.0,3.0,5.0,8.0,7.0,1.0,9.0,3.0,4.0,2.0,0.0
10057,0.0,0.0,0.0,4.0,5.0,3.0,5.0,8.0,7.0,1.0,9.0,3.0,4.0,2.0,19.0,18.0,-11.1,0.0,0.0,0.0,6.0,6.0,4.0,6.0,1.0,8.0,2.0,10.0,4.0,5.0,3.0,0.0
10058,0.0,0.0,0.0,6.0,6.0,4.0,6.0,1.0,8.0,2.0,10.0,4.0,5.0,3.0,9.0,10.0,-19.159999999999997,0.0,0.0,0.0,6.0,7.0,1.0,1.0,2.0,9.0,3.0,11.0,5.0,6.0,4.0,0.0
10059,0.0,0.0,0.0,6.0,7.0,1.0,1.0,2.0,9.0,3.0,11.0,5.0,6.0,4.0,4.0,15.0,-7.015000000000001,0.0,0.0,0.0,6.0,1.0,2.0,2.0,1.0,10.0,4.0,12.0,6.0,7.0,5.0,0.0
10060,0.0,0.0,0.0,6.0,1.0,2.0,2.0,1.0,10.0,4.0,12.0,6.0,7.0,5.0,47.0,44.0,-11.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,2.0,11.0,5.0,13.0,7.0,1.0,1.0,0.0
