,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
10000,9.707420349121094,0.9175383448600769,2.7391810417175293,1.0510706901550293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-1.9754420518875122,1.9545257091522217,4.0,-1.6546850204467773,-1.664749264717102,-4.93143198334995,7.7319782972335815,2.8720640540122986,1.084496021270752,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
10001,7.7319782972335815,2.8720640540122986,1.084496021270752,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,-1.9630255699157715,1.69350004196167,0.0,-1.212076187133789,-1.821846604347229,-4.674716713079939,5.76895272731781,4.5655640959739685,0.0,0.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0
10002,5.76895272731781,4.5655640959739685,0.0,0.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,8.0,-1.3454290628433228,-0.41005703806877136,0.0,1.0794005393981934,-1.7405966520309448,-5.316575826784236,4.423523664474487,4.155507057905197,1.0794005393981934,0.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,0.0
10003,4.423523664474487,4.155507057905197,1.0794005393981934,0.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,8.0,-1.523561954498291,-0.674742579460144,0.0,-0.8558005094528198,-0.8032978773117065,-7.046472454673372,2.8999617099761963,3.480764478445053,0.22360002994537354,0.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,0.0
10004,2.8999617099761963,3.480764478445053,0.22360002994537354,0.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,8.0,-0.6491989493370056,-1.231026291847229,4.0,0.8485081791877747,-0.8077110052108765,-9.901887404469537,2.2507627606391907,2.249738186597824,1.0721082091331482,0.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,0.0
10005,2.2507627606391907,2.249738186597824,1.0721082091331482,0.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,8.0,-1.5368276834487915,1.4394444227218628,0.0,-1.9440045356750488,-0.7536529302597046,-9.97968553861483,0.7139350771903992,3.689182609319687,0.0,0.0,1.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,0.0
10006,0.7139350771903992,3.689182609319687,0.0,0.0,1.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,8.0,-0.2574938237667084,-1.4898697137832642,3.0,-1.8818167448043823,-0.47047704458236694,-13.05638431732891,0.4564412534236908,2.1993128955364227,0.0,0.0,2.0,8.0,7.0,1.0,8.0,8.0,8.0,8.0,1.0,8.0,0.0
10007,0.4564412534236908,2.1993128955364227,0.0,0.0,2.0,8.0,7.0,1.0,8.0,8.0,8.0,8.0,1.0,8.0,5.0,1.9133270978927612,1.379115343093872,2.0,-0.2539370059967041,-0.3563441336154938,-12.393093982583,2.369768351316452,3.578428238630295,0.0,0.0,3.0,9.0,8.0,2.0,9.0,1.0,9.0,9.0,2.0,9.0,0.0
10008,2.369768351316452,3.578428238630295,0.0,0.0,3.0,9.0,8.0,2.0,9.0,1.0,9.0,9.0,2.0,9.0,8.0,1.6803942918777466,0.44938069581985474,0.0,-1.1111985445022583,0.31283220648765564,-8.924087198400748,4.050162643194199,4.0278089344501495,0.0,0.31283220648765564,1.0,10.0,9.0,3.0,10.0,2.0,10.0,10.0,1.0,10.0,0.0
10009,4.050162643194199,4.0278089344501495,0.0,0.31283220648765564,1.0,10.0,9.0,3.0,10.0,2.0,10.0,10.0,1.0,10.0,1.0,0.9732969999313354,-0.8407201170921326,3.0,0.9597445726394653,0.062330082058906555,-7.433714437920241,5.023459643125534,3.187088817358017,0.9597445726394653,0.3751622885465622,2.0,1.0,10.0,1.0,11.0,3.0,11.0,11.0,2.0,11.0,0.0
10010,5.023459643125534,3.187088817358017,0.9597445726394653,0.3751622885465622,2.0,1.0,10.0,1.0,11.0,3.0,11.0,11.0,2.0,11.0,8.0,0.8551185727119446,-0.9402872323989868,4.0,0.563905656337738,-1.4288030862808228,-12.079398203625253,5.878578215837479,2.24680158495903,1.5236502289772034,0.0,3.0,2.0,11.0,2.0,1.0,4.0,12.0,12.0,1.0,12.0,0.0
10011,5.878578215837479,2.24680158495903,1.5236502289772034,0.0,3.0,2.0,11.0,2.0,1.0,4.0,12.0,12.0,1.0,12.0,9.0,0.8856027722358704,-0.418525367975235,1.0,-0.8197486400604248,1.6732364892959595,-8.98620729902346,6.764180988073349,1.8282762169837952,0.7039015889167786,1.6732364892959595,4.0,1.0,12.0,3.0,2.0,5.0,13.0,13.0,2.0,1.0,0.0
10012,6.764180988073349,1.8282762169837952,0.7039015889167786,1.6732364892959595,4.0,1.0,12.0,3.0,2.0,5.0,13.0,13.0,2.0,1.0,8.0,-0.37989988923072815,0.4484664499759674,0.0,-1.9602537155151367,-0.44537052512168884,-11.664918096445803,6.384281098842621,2.2767426669597626,0.0,1.2278659641742706,1.0,2.0,13.0,4.0,3.0,6.0,14.0,14.0,1.0,2.0,0.0
10013,6.384281098842621,2.2767426669597626,0.0,1.2278659641742706,1.0,2.0,13.0,4.0,3.0,6.0,14.0,14.0,1.0,2.0,5.0,0.32937365770339966,-0.690926730632782,0.0,-0.2966044843196869,1.4203866720199585,-8.856390733164668,6.7136547565460205,1.5858159363269806,0.0,2.648252636194229,1.0,3.0,14.0,5.0,4.0,1.0,15.0,15.0,2.0,3.0,0.0
10014,6.7136547565460205,1.5858159363269806,0.0,2.648252636194229,1.0,3.0,14.0,5.0,4.0,1.0,15.0,15.0,2.0,3.0,0.0,-0.5484002828598022,1.9706182479858398,0.0,-1.8214807510375977,0.3932727873325348,-9.563402402828148,6.165254473686218,3.5564341843128204,0.0,3.041525423526764,1.0,4.0,15.0,6.0,5.0,2.0,16.0,16.0,3.0,4.0,0.0
10015,6.165254473686218,3.5564341843128204,0.0,3.041525423526764,1.0,4.0,15.0,6.0,5.0,2.0,16.0,16.0,3.0,4.0,0.0,-0.5189656019210815,1.9163087606430054,0.0,-0.6070242524147034,1.4465309381484985,-11.786757351426264,5.646288871765137,5.472742944955826,0.0,4.4880563616752625,1.0,5.0,16.0,7.0,6.0,3.0,17.0,17.0,4.0,5.0,0.0
10016,5.646288871765137,5.472742944955826,0.0,4.4880563616752625,1.0,5.0,16.0,7.0,6.0,3.0,17.0,17.0,4.0,5.0,0.0,0.9590602517127991,1.5848748683929443,2.0,-0.3953638970851898,-0.47851088643074036,-15.957276999519276,6.605349123477936,7.05761781334877,0.0,4.009545475244522,1.0,6.0,1.0,8.0,7.0,4.0,18.0,18.0,5.0,6.0,0.0
10017,6.605349123477936,7.05761781334877,0.0,4.009545475244522,1.0,6.0,1.0,8.0,7.0,4.0,18.0,18.0,5.0,6.0,8.0,1.0063737630844116,-1.8774462938308716,3.0,-1.7489913702011108,-1.5692431926727295,-10.911052690166994,7.611722886562347,5.180171519517899,0.0,2.4403022825717926,2.0,7.0,2.0,1.0,8.0,5.0,19.0,19.0,1.0,7.0,0.0
