,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
10010,7.408268928527832,5.6267290115356445,3.2858490032832997,7.739513552025194,6.0,2.0,3.0,11.0,5.0,3.0,4.0,1.0,5.0,1.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,0.0,3.0,-4.567241538348425,5.436567298382373,5.291478855099388,2.760179985414752,9.669195403908565,1.0,3.0,4.0,1.0,6.0,4.0,5.0,2.0,6.0,2.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,0.0
10011,5.436567298382373,5.291478855099388,2.760179985414752,9.669195403908565,1.0,3.0,4.0,1.0,6.0,4.0,5.0,2.0,6.0,2.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,2.0,4.0,-5.442886698703633,6.3989137245739744,3.5382277771162416,2.1370894206121283,7.7687327938813455,2.0,4.0,1.0,2.0,1.0,5.0,6.0,3.0,7.0,3.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,0.0
10012,6.3989137245739744,3.5382277771162416,2.1370894206121283,7.7687327938813455,2.0,4.0,1.0,2.0,1.0,5.0,6.0,3.0,7.0,3.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,8.0,2.0,-9.38116978067349,4.700802094809871,4.594834079407829,3.3886854910743223,6.208762515878869,3.0,5.0,1.0,3.0,2.0,6.0,7.0,4.0,1.0,4.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,0.0
10013,4.700802094809871,4.594834079407829,3.3886854910743223,6.208762515878869,3.0,5.0,1.0,3.0,2.0,6.0,7.0,4.0,1.0,4.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,6.0,4.0,-3.8786486314204027,6.624091625213623,4.880804538726807,1.6712004257910649,5.183947889136114,4.0,6.0,2.0,4.0,1.0,7.0,1.0,5.0,2.0,5.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,0.0
10014,6.624091625213623,4.880804538726807,1.6712004257910649,5.183947889136114,4.0,6.0,2.0,4.0,1.0,7.0,1.0,5.0,2.0,5.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,2.0,7.0,-5.075055270666878,7.279783282964145,2.991342066461562,1.8216187228389782,7.178283446099484,5.0,7.0,1.0,5.0,2.0,8.0,2.0,1.0,3.0,6.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,0.0
10015,7.279783282964145,2.991342066461562,1.8216187228389782,7.178283446099484,5.0,7.0,1.0,5.0,2.0,8.0,2.0,1.0,3.0,6.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,9.0,4.0,-4.396726994209707,7.3771755956086045,4.988969335778265,1.292483628026218,5.249549141546043,6.0,8.0,2.0,6.0,1.0,9.0,3.0,2.0,4.0,1.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,0.0
10016,7.3771755956086045,4.988969335778265,1.292483628026218,5.249549141546043,6.0,8.0,2.0,6.0,1.0,9.0,3.0,2.0,4.0,1.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,3.0,3.0,-7.26825817807369,6.007730830794894,6.446577316164706,1.8497745382520927,7.170337215541159,7.0,9.0,3.0,1.0,2.0,10.0,4.0,3.0,5.0,2.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,0.0
10017,6.007730830794894,6.446577316164706,1.8497745382520927,7.170337215541159,7.0,9.0,3.0,1.0,2.0,10.0,4.0,3.0,5.0,2.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,1.0,0.0,-4.268932644753337,7.550796706021025,7.718956064419047,1.8818833768291503,5.170594984588219,1.0,1.0,4.0,2.0,3.0,11.0,5.0,4.0,6.0,3.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,0.0
10018,7.550796706021025,7.718956064419047,1.8818833768291503,5.170594984588219,1.0,1.0,4.0,2.0,3.0,11.0,5.0,4.0,6.0,3.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,9.0,3.0,-5.303971863240557,7.414866706931499,5.723580661844593,2.2042459534620056,7.144444612304026,2.0,2.0,5.0,1.0,4.0,12.0,6.0,5.0,7.0,1.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,0.0
10019,7.414866706931499,5.723580661844593,2.2042459534620056,7.144444612304026,2.0,2.0,5.0,1.0,4.0,12.0,6.0,5.0,7.0,1.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,6.0,5.0,-6.850412886060042,6.624091625213623,4.880804538726807,3.5906519317129586,5.702959803596682,3.0,3.0,6.0,2.0,5.0,1.0,1.0,6.0,8.0,2.0,1.8896259324581144,4.688389496421809,8.409078314535325,8.426677225950327,8.278032394592222,0.11475512605813365,2.670403099282952,9.998757875742625,1.196832771924865,4.900894960876333,7.900261506026853,1.2221391009385618,6.624091806912479,4.880804455213241,1.9428998208618675,8.786300265827204,1.8148739755773036,6.390528592947753,7.408268781979292,5.626728865932282,0.0
